image_idx,ix,pole_num,kiro_tei,measurement_area,camera_num,image_name,trolley_id,measured_upper_edge,measured_lower_edge,estimated_upper_edge,estimated_lower_edge,estimated_width,estimated_width_std,brightness_center,brightness_mean,brightness_std,estimated_slope,upper_boundary,lower_boundary,estimated_upper_edge_variance,estimated_lower_edge_variance,estimated_slope_variance,trolley_end_reason,mask_edgelog_1,mask_edgelog_2
116,116000,35,38.837092,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,912.0,920.0,911.0,920.0,9.0,,253.0,224.5,44.375,0.0004997501249375314,,,0.75048828125,0.75048828125,0.001049041748046875,,0.0,0.0
116,116001,35,38.837094,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,254.0,226.75,43.75,0.0007383983829807743,,,0.60205078125,0.60205078125,0.0010976791381835938,,0.0,0.0
116,116002,35,38.837095999999995,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,229.375,41.875,0.0010166199419900115,,,0.50439453125,0.50390625,0.0011444091796875,,0.0,0.0
116,116003,35,38.837098,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,230.25,40.625,0.0013188225814745704,,,0.435546875,0.435546875,0.0011882781982421875,,0.0,0.0
116,116004,35,38.8371,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,229.0,41.71875,0.00163537762597254,,,0.385498046875,0.38525390625,0.0012292861938476562,,0.0,0.0
116,116005,35,38.837102,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,229.25,41.9375,0.001958949469387276,,,0.347900390625,0.34765625,0.0012664794921875,,0.0,0.0
116,116006,35,38.837104,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,231.375,39.78125,0.002283090864848473,,,0.3193359375,0.319091796875,0.0012989044189453125,,0.0,0.0
116,116007,35,38.837106,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,233.25,38.28125,0.0026016999712621157,,,0.297119140625,0.297119140625,0.0013275146484375,,0.0,0.0
116,116008,35,38.837108,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,253.0,233.125,39.9375,0.002908868846641799,,,0.280029296875,0.280029296875,0.00135040283203125,,0.0,0.0
116,116009,35,38.837109999999996,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,232.125,39.0625,0.0031989338317460893,,,0.266845703125,0.266845703125,0.0013675689697265625,,0.0,0.0
116,116010,35,38.837112,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,254.0,234.875,38.28125,0.0034666328313744874,,,0.2568359375,0.256591796875,0.0013790130615234375,,0.0,0.0
116,116011,35,38.837114,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,253.0,236.125,37.15625,0.003707308754442812,,,0.2491455078125,0.2489013671875,0.001384735107421875,,0.0,0.0
116,116012,35,38.837116,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,233.625,37.25,0.003917112945333494,,,0.2432861328125,0.2430419921875,0.001384735107421875,,0.0,0.0
116,116013,35,38.837118,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,233.625,39.4375,0.004093172260697812,,,0.23876953125,0.2386474609375,0.0013790130615234375,,0.0,0.0
116,116014,35,38.83712,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,253.0,234.75,39.84375,0.00423369393632155,,,0.2354736328125,0.2352294921875,0.001369476318359375,,0.0,0.0
116,116015,35,38.837122,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004704.jpg,trolley2,911.0,920.0,911.0,920.0,9.0,,255.0,235.375,37.53125,0.004337994570562682,,,0.23291015625,0.232666015625,0.0013551712036132812,,0.0,0.0
