image_idx,ix,pole_num,kiro_tei,measurement_area,camera_num,image_name,trolley_id,measured_upper_edge,measured_lower_edge,estimated_upper_edge,estimated_lower_edge,estimated_width,estimated_width_std,brightness_center,brightness_mean,brightness_std,estimated_slope,upper_boundary,lower_boundary,estimated_upper_edge_variance,estimated_lower_edge_variance,estimated_slope_variance,trolley_end_reason,mask_edgelog_1,mask_edgelog_2
678,678000,12,85.925386,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,234.875,47.28125,0.00024987506246876566,,,0.75048828125,0.75048828125,0.001049041748046875,,0.0,0.0
678,678001,12,85.925388,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,235.125,48.90625,0.0006086852317835944,,,0.60205078125,0.60205078125,0.0010976791381835938,,0.0,0.0
678,678002,12,85.92539000000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,234.875,48.875,0.0010276981455385184,,,0.50439453125,0.50390625,0.0011444091796875,,0.0,0.0
678,678003,12,85.925392,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,234.0,48.625,0.0014837571890958376,,,0.435546875,0.435546875,0.0011882781982421875,,0.0,0.0
678,678004,12,85.925394,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,234.5,47.8125,0.001962636012742068,,,0.385498046875,0.38525390625,0.0012292861938476562,,0.0,0.0
678,678005,12,85.925396,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,235.875,46.71875,0.0024535281084861332,,,0.347900390625,0.34765625,0.0012664794921875,,0.0,0.0
678,678006,12,85.925398,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,236.375,46.625,0.002946930497913413,,,0.3193359375,0.319091796875,0.0012989044189453125,,0.0,0.0
678,678007,12,85.9254,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,236.5,45.34375,0.0034338185127148297,,,0.297119140625,0.297119140625,0.0013275146484375,,0.0,0.0
678,678008,12,85.925402,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,233.875,47.0625,0.003905408081409767,,,0.280029296875,0.280029296875,0.00135040283203125,,0.0,0.0
678,678009,12,85.925404,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,236.125,44.875,0.0043532227898710595,,,0.266845703125,0.266845703125,0.0013675689697265625,,0.0,0.0
678,678010,12,85.92540600000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.375,43.5,0.0047693246216611775,,,0.2568359375,0.256591796875,0.0013790130615234375,,0.0,0.0
678,678011,12,85.925408,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.5,45.15625,0.00514661830218568,,,0.2491455078125,0.2489013671875,0.001384735107421875,,0.0,0.0
678,678012,12,85.92541,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.875,43.90625,0.005479160474162296,,,0.2432861328125,0.2430419921875,0.001384735107421875,,0.0,0.0
678,678013,12,85.92541200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.125,44.1875,0.005762418988894328,,,0.23876953125,0.2386474609375,0.0013790130615234375,,0.0,0.0
678,678014,12,85.925414,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,253.0,237.125,43.25,0.005993442665928678,,,0.2354736328125,0.2352294921875,0.001369476318359375,,0.0,0.0
678,678015,12,85.925416,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,252.0,236.25,43.59375,0.006170919630170913,,,0.23291015625,0.232666015625,0.0013551712036132812,,0.0,0.0
678,678016,12,85.92541800000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.25,44.8125,0.006295121089833592,,,0.23095703125,0.230712890625,0.0013370513916015625,,0.0,0.0
678,678017,12,85.92542,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.875,45.875,0.006367744176111571,,,0.2293701171875,0.2291259765625,0.001316070556640625,,0.0,0.0
678,678018,12,85.925422,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.625,46.34375,0.006391679504721888,,,0.2279052734375,0.2276611328125,0.001293182373046875,,0.0,0.0
678,678019,12,85.925424,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.25,46.96875,0.006370734993592728,,,0.2266845703125,0.2264404296875,0.0012683868408203125,,0.0,0.0
678,678020,12,85.925426,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.25,44.4375,0.006309347308048017,,,0.2254638671875,0.2252197265625,0.00124359130859375,,0.0,0.0
678,678021,12,85.925428,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.5,44.125,0.0062123074959566284,,,0.22412109375,0.223876953125,0.0012178421020507812,,0.0,0.0
678,678022,12,85.92543,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.75,43.84375,0.006084519931711663,,,0.2227783203125,0.2225341796875,0.0011920928955078125,,0.0,0.0
678,678023,12,85.925432,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.25,44.65625,0.005930805586667424,,,0.221435546875,0.22119140625,0.0011682510375976562,,0.0,0.0
678,678024,12,85.92543400000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.375,45.875,0.00575575338224168,,,0.2198486328125,0.2196044921875,0.0011444091796875,,0.0,0.0
678,678025,12,85.925436,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,235.25,47.40625,0.005563617808339186,,,0.21826171875,0.2181396484375,0.00112152099609375,,0.0,0.0
678,678026,12,85.925438,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.25,40.78125,0.005358257357336497,,,0.2166748046875,0.2164306640625,0.0011005401611328125,,0.0,0.0
678,678027,12,85.92544000000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,236.75,45.4375,0.005143106465447044,,,0.21484375,0.2147216796875,0.0010814666748046875,,0.0,0.0
678,678028,12,85.925442,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,254.0,237.375,44.53125,0.004921173179863401,,,0.213134765625,0.212890625,0.0010633468627929688,,0.0,0.0
678,678029,12,85.925444,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.75,43.0,0.004695055232687226,,,0.2113037109375,0.2110595703125,0.0010461807250976562,,0.0,0.0
678,678030,12,85.92544600000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,236.625,45.375,0.004466968195721968,,,0.20947265625,0.2093505859375,0.0010309219360351562,,0.0,0.0
678,678031,12,85.925448,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.125,42.96875,0.004238780599968214,,,0.2076416015625,0.20751953125,0.0010175704956054688,,0.0,0.0
678,678032,12,85.92545,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.25,43.84375,0.004012052117463537,,,0.205810546875,0.2056884765625,0.0010051727294921875,,0.0,0.0
678,678033,12,85.925452,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.125,45.15625,0.00378807199644018,,,0.2041015625,0.203857421875,0.0009946823120117188,,0.0,0.0
678,678034,12,85.925454,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.625,43.96875,0.003567895855699758,,,0.2022705078125,0.2021484375,0.0009851455688476562,,0.0,0.0
678,678035,12,85.925456,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.125,42.25,0.003352379667120796,,,0.2005615234375,0.200439453125,0.0009760856628417969,,0.0,0.0
678,678036,12,85.925458,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.125,42.09375,0.0031422102990321657,,,0.198974609375,0.19873046875,0.00096893310546875,,0.0,0.0
678,678037,12,85.92546,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.375,42.125,0.002937932383315894,,,0.1973876953125,0.1971435546875,0.0009622573852539062,,0.0,0.0
678,678038,12,85.92546200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.375,42.125,0.0027399715350455234,,,0.19580078125,0.1956787109375,0.0009570121765136719,,0.0,0.0
678,678039,12,85.925464,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.75,43.4375,0.0025486541237398214,,,0.1943359375,0.1942138671875,0.0009522438049316406,,0.0,0.0
678,678040,12,85.925466,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.75,43.71875,0.002364223894751466,,,0.1929931640625,0.1927490234375,0.0009479522705078125,,0.0,0.0
678,678041,12,85.92546800000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.0,42.75,0.0021868557883121965,,,0.191650390625,0.19140625,0.0009446144104003906,,0.0,0.0
678,678042,12,85.92547,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.25,44.875,0.002016667318170025,,,0.1903076171875,0.190185546875,0.0009417533874511719,,0.0,0.0
678,678043,12,85.925472,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,237.875,43.53125,0.0018537278635790669,,,0.189208984375,0.18896484375,0.0009393692016601562,,0.0,0.0
678,678044,12,85.92547400000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.375,42.09375,0.0016980662062837948,,,0.18798828125,0.1878662109375,0.0009374618530273438,,0.0,0.0
678,678045,12,85.925476,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.375,41.75,0.001549676614229797,,,0.18701171875,0.186767578125,0.0009355545043945312,,0.0,0.0
678,678046,12,85.925478,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,239.0,40.625,0.0014085237401968932,,,0.18603515625,0.185791015625,0.000934600830078125,,0.0,0.0
678,678047,12,85.92548000000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,255.0,238.125,42.65625,0.0012745465692010158,,,0.18505859375,0.1849365234375,0.0009336471557617188,,0.0,0.0
678,678048,12,85.925482,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,,253.0,238.25,40.34375,0.0011476616150778904,,,0.1842041015625,0.1839599609375,0.0009326934814453125,,0.0,0.0
678,678049,12,85.925484,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,254.0,236.625,44.96875,0.0010277655352404502,,,0.183349609375,0.1832275390625,0.0009322166442871094,,0.0,0.0
678,678050,12,85.925486,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,254.0,236.25,46.78125,0.00091473730378164,,,0.1826171875,0.182373046875,0.0009317398071289062,,0.0,0.0
678,678051,12,85.925488,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,255.0,237.125,45.5,0.000808440057158264,,,0.181884765625,0.181640625,0.0009312629699707031,,0.0,0.0
678,678052,12,85.92549,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,255.0,237.375,44.78125,0.0007087227037311378,,,0.18115234375,0.1810302734375,0.0009312629699707031,,0.0,0.0
678,678053,12,85.925492,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,255.0,238.375,40.96875,0.0006154213684078534,,,0.1805419921875,0.180419921875,0.0009312629699707031,,0.0,0.0
678,678054,12,85.925494,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,254.0,237.75,42.0,0.0005283607264098916,,,0.179931640625,0.1798095703125,0.0009312629699707031,,0.0,0.0
678,678055,12,85.92549600000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,254.0,236.75,44.5,0.00044735526560888783,,,0.1793212890625,0.17919921875,0.0009312629699707031,,0.0,0.0
678,678056,12,85.925498,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,255.0,236.375,45.84375,0.0003722105047512471,,,0.1788330078125,0.1787109375,0.0009312629699707031,,0.0,0.0
678,678057,12,85.9255,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,255.0,234.375,45.59375,0.00030272418497772133,,,0.1783447265625,0.17822265625,0.0009312629699707031,,0.0,0.0
678,678058,12,85.92550200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,613.0,14.0,0.0,255.0,235.375,46.28125,0.00023868744417104262,,,0.1778564453125,0.177734375,0.0009312629699707031,,0.0,0.0
678,678059,12,85.925504,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,600.0,613.0,599.0,614.0,15.0,0.12909944487358052,254.0,222.75,60.96875,0.0029128081023879248,,,0.177490234375,0.1773681640625,0.0009312629699707031,,0.0,0.0
678,678060,12,85.925506,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,600.0,613.0,599.0,614.0,15.0,0.17955622283415826,252.0,223.0,60.6875,0.005298149410112055,,,0.177001953125,0.1768798828125,0.0009312629699707031,,0.0,0.0
678,678061,12,85.92550800000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,600.0,613.0,599.0,614.0,15.0,0.21633454320768014,255.0,224.125,60.15625,0.007411308361730044,,,0.1766357421875,0.176513671875,0.0009317398071289062,,0.0,0.0
678,678062,12,85.92551,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,600.0,613.0,599.0,614.0,15.0,0.24580452980260475,253.0,224.375,57.875,0.009268599934911642,,,0.17626953125,0.1761474609375,0.0009317398071289062,,0.0,0.0
678,678063,12,85.925512,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005266.jpg,trolley2,599.0,613.0,599.0,614.0,15.0,0.2704897087500416,255.0,225.875,58.1875,0.008152495186184834,,,0.1759033203125,0.17578125,0.0009317398071289062,,0.0,0.0
