image_idx,ix,pole_num,kiro_tei,measurement_area,camera_num,image_name,trolley_id,measured_upper_edge,measured_lower_edge,estimated_upper_edge,estimated_lower_edge,estimated_width,estimated_width_std,brightness_center,brightness_mean,brightness_std,estimated_slope,upper_boundary,lower_boundary,estimated_upper_edge_variance,estimated_lower_edge_variance,estimated_slope_variance,trolley_end_reason,mask_edgelog_1,mask_edgelog_2
66,66000,37,34.647742,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,254.0,215.25,56.03125,0.0002498750624687657,,,0.75048828125,0.75048828125,0.001049041748046875,,0.0,0.0
66,66001,37,34.647744,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,255.0,216.25,54.46875,0.0006086852317835946,,,0.60205078125,0.60205078125,0.0010976791381835938,,0.0,0.0
66,66002,37,34.647746,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,255.0,215.875,53.625,0.0010276981455385184,,,0.50439453125,0.50390625,0.0011444091796875,,0.0,0.0
66,66003,37,34.647748,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,255.0,215.875,54.0625,0.0014837571890959427,,,0.435546875,0.435546875,0.0011882781982421875,,0.0,0.0
66,66004,37,34.64775,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,254.0,215.75,54.96875,0.001962636012742173,,,0.385498046875,0.38525390625,0.0012292861938476562,,0.0,0.0
66,66005,37,34.647752000000004,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,253.0,214.75,55.8125,0.002453528108486238,,,0.347900390625,0.34765625,0.0012664794921875,,0.0,0.0
66,66006,37,34.647754,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,254.0,214.75,55.46875,0.0029469304979135185,,,0.3193359375,0.319091796875,0.0012989044189453125,,0.0,0.0
66,66007,37,34.647756,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,255.0,216.25,53.53125,0.003433818512714935,,,0.297119140625,0.297119140625,0.0013275146484375,,0.0,0.0
66,66008,37,34.647758,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,253.0,216.375,52.21875,0.003905408081409872,,,0.280029296875,0.280029296875,0.00135040283203125,,0.0,0.0
66,66009,37,34.64776,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004654.jpg,trolley2,790.0,797.0,789.0,798.0,9.0,,254.0,214.25,53.21875,0.0043532227898711645,,,0.266845703125,0.266845703125,0.0013675689697265625,,0.0,0.0
