image_idx,ix,pole_num,kiro_tei,measurement_area,camera_num,image_name,trolley_id,measured_upper_edge,measured_lower_edge,estimated_upper_edge,estimated_lower_edge,estimated_width,estimated_width_std,brightness_center,brightness_mean,brightness_std,estimated_slope,upper_boundary,lower_boundary,estimated_upper_edge_variance,estimated_lower_edge_variance,estimated_slope_variance,trolley_end_reason,mask_edgelog_1,mask_edgelog_2
156,156000,33,42.188572,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,255.0,207.125,60.375,0.0002498750624687657,,,0.75048828125,0.75048828125,0.001049041748046875,,0.0,0.0
156,156001,33,42.188574,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,250.0,202.0,57.53125,0.0006086852317835946,,,0.60205078125,0.60205078125,0.0010976791381835938,,0.0,0.0
156,156002,33,42.188576,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,248.0,200.75,56.375,0.0010276981455385184,,,0.50439453125,0.50390625,0.0011444091796875,,0.0,0.0
156,156003,33,42.188578,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,255.0,204.75,57.9375,0.0014837571890959427,,,0.435546875,0.435546875,0.0011882781982421875,,0.0,0.0
156,156004,33,42.18858,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,255.0,208.75,58.65625,0.001962636012742173,,,0.385498046875,0.38525390625,0.0012292861938476562,,0.0,0.0
156,156005,33,42.188582000000004,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,694.0,708.0,14.0,,254.0,209.0,59.65625,0.0038209158204923774,,,0.347900390625,0.34765625,0.0012664794921875,,0.0,0.0
156,156006,33,42.188584,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,252.0,210.375,58.59375,0.004118271078732922,,,0.3193359375,0.319091796875,0.0012989044189453125,,0.0,0.0
156,156007,33,42.188586,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,253.0,211.5,55.96875,0.00440324729776454,,,0.297119140625,0.297119140625,0.0013275146484375,,0.0,0.0
156,156008,33,42.188588,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,694.0,708.0,14.0,,255.0,212.375,58.15625,0.004669624578748902,,,0.280029296875,0.280029296875,0.00135040283203125,,0.0,0.0
156,156009,33,42.18859,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,694.0,708.0,14.0,,254.0,206.25,59.3125,0.0071278013693157095,,,0.266845703125,0.266845703125,0.0013675689697265625,,0.0,0.0
156,156010,33,42.188592,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,695.0,708.0,13.0,,254.0,216.625,54.125,0.009492575008189246,,,0.2568359375,0.256591796875,0.0013790130615234375,,0.0,0.0
156,156011,33,42.188594,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,695.0,708.0,13.0,,254.0,217.875,53.96875,0.009146837945013095,,,0.2491455078125,0.2489013671875,0.001384735107421875,,0.0,0.0
156,156012,33,42.188596000000004,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,695.0,708.0,13.0,,255.0,211.75,53.34375,0.011505765343522016,,,0.2432861328125,0.2430419921875,0.001384735107421875,,0.0,0.0
156,156013,33,42.188598,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,695.0,708.0,13.0,,255.0,212.125,54.5,0.013672709237567707,,,0.23876953125,0.2386474609375,0.0013790130615234375,,0.0,0.0
156,156014,33,42.1886,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,695.0,708.0,13.0,,255.0,218.125,54.125,0.015622623344820917,,,0.2354736328125,0.2352294921875,0.001369476318359375,,0.0,0.0
156,156015,33,42.188602,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,695.0,707.0,695.0,708.0,13.0,,255.0,219.0,53.34375,0.014233872347074288,,,0.23291015625,0.232666015625,0.0013551712036132812,,0.0,0.0
156,156016,33,42.188604,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,695.0,708.0,13.0,,255.0,213.375,52.40625,0.016049909089096922,,,0.23095703125,0.230712890625,0.0013370513916015625,,0.0,0.0
156,156017,33,42.188606,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00004744.jpg,trolley2,696.0,707.0,695.0,708.0,13.0,,255.0,218.125,52.75,0.017605793076953643,,,0.2293701171875,0.2291259765625,0.001316070556640625,,0.0,0.0
