image_idx,ix,pole_num,kiro_tei,measurement_area,camera_num,image_name,trolley_id,measured_upper_edge,measured_lower_edge,estimated_upper_edge,estimated_lower_edge,estimated_width,estimated_width_std,brightness_center,brightness_mean,brightness_std,estimated_slope,upper_boundary,lower_boundary,estimated_upper_edge_variance,estimated_lower_edge_variance,estimated_slope_variance,trolley_end_reason,mask_edgelog_1,mask_edgelog_2
888,888000,3,103.520656,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,254.0,196.125,73.125,0.0002498750624687657,,,0.75048828125,0.75048828125,0.001049041748046875,,0.0,0.0
888,888001,3,103.520658,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,198.25,73.3125,0.0006086852317835946,,,0.60205078125,0.60205078125,0.0010976791381835938,,0.0,0.0
888,888002,3,103.52066,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,254.0,199.125,73.8125,0.0010276981455385184,,,0.50439453125,0.50390625,0.0011444091796875,,0.0,0.0
888,888003,3,103.520662,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,252.0,198.375,74.5625,0.0014837571890959427,,,0.435546875,0.435546875,0.0011882781982421875,,0.0,0.0
888,888004,3,103.520664,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,253.0,198.25,74.75,0.001962636012742173,,,0.385498046875,0.38525390625,0.0012292861938476562,,0.0,0.0
888,888005,3,103.520666,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,199.5,74.5625,0.002453528108486238,,,0.347900390625,0.34765625,0.0012664794921875,,0.0,0.0
888,888006,3,103.520668,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,200.375,74.375,0.0029469304979135185,,,0.3193359375,0.319091796875,0.0012989044189453125,,0.0,0.0
888,888007,3,103.52067,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,200.125,74.3125,0.003433818512714935,,,0.297119140625,0.297119140625,0.0013275146484375,,0.0,0.0
888,888008,3,103.520672,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,253.0,199.5,73.0625,0.003905408081409872,,,0.280029296875,0.280029296875,0.00135040283203125,,0.0,0.0
888,888009,3,103.520674,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,254.0,200.5,72.8125,0.0043532227898711645,,,0.266845703125,0.266845703125,0.0013675689697265625,,0.0,0.0
888,888010,3,103.52067600000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,254.0,201.125,72.1875,0.004769324621661557,,,0.2568359375,0.256591796875,0.0013790130615234375,,0.0,0.0
888,888011,3,103.520678,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,201.625,71.625,0.005146618302186352,,,0.2491455078125,0.2489013671875,0.001384735107421875,,0.0,0.0
888,888012,3,103.52068,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,201.875,71.3125,0.005479160474163279,,,0.2432861328125,0.2430419921875,0.001384735107421875,,0.0,0.0
888,888013,3,103.52068200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,789.0,780.0,790.0,10.0,,255.0,202.375,70.8125,0.005762418988895639,,,0.23876953125,0.2386474609375,0.0013790130615234375,,0.0,0.0
888,888014,3,103.520684,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,780.0,790.0,10.0,,255.0,203.0,70.3125,0.008995234157425952,,,0.2354736328125,0.2352294921875,0.001369476318359375,,0.0,0.0
888,888015,3,103.520686,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,780.0,790.0,10.0,,255.0,203.5,70.0,0.011943525216754014,,,0.23291015625,0.232666015625,0.0013551712036132812,,0.0,0.0
888,888016,3,103.520688,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,780.0,790.0,10.0,,255.0,207.5,69.8125,0.014583958834309865,,,0.23095703125,0.230712890625,0.0013370513916015625,,0.0,0.0
888,888017,3,103.52069,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,255.0,221.75,58.0,0.01690303413333942,,,0.2293701171875,0.2291259765625,0.001316070556640625,,0.0,0.0
888,888018,3,103.520692,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,255.0,219.75,58.84375,0.01889663220035717,,,0.2279052734375,0.2276611328125,0.001293182373046875,,0.0,0.0
888,888019,3,103.520694,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,255.0,218.25,58.96875,0.020569025391326674,,,0.2266845703125,0.2264404296875,0.0012683868408203125,,0.0,0.0
888,888020,3,103.520696,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,255.0,222.0,59.09375,0.021931523069725095,,,0.2254638671875,0.2252197265625,0.00124359130859375,,0.0,0.0
888,888021,3,103.520698,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,254.0,221.25,59.6875,0.023000936830036983,,,0.22412109375,0.223876953125,0.0012178421020507812,,0.0,0.0
888,888022,3,103.5207,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,252.0,222.75,58.375,0.023798027175337928,,,0.2227783203125,0.2225341796875,0.0011920928955078125,,0.0,0.0
888,888023,3,103.520702,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,781.0,790.0,781.0,790.0,9.0,,255.0,222.25,57.96875,0.02434605612437802,,,0.221435546875,0.22119140625,0.0011682510375976562,,0.0,0.0
888,888024,3,103.52070400000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,790.0,9.0,,253.0,221.0,58.875,0.02797384815637665,,,0.2198486328125,0.2196044921875,0.0011444091796875,,0.0,0.0
888,888025,3,103.520706,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,790.0,9.0,,255.0,219.375,58.0625,0.030990471765364253,,,0.21826171875,0.2181396484375,0.00112152099609375,,0.0,0.0
888,888026,3,103.520708,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,790.0,9.0,,255.0,219.25,57.21875,0.03344634482452749,,,0.2166748046875,0.2164306640625,0.0011005401611328125,,0.0,0.0
888,888027,3,103.52071000000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,790.0,9.0,,254.0,221.25,57.21875,0.03539258709754291,,,0.21484375,0.2147216796875,0.0010814666748046875,,0.0,0.0
888,888028,3,103.520712,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,790.0,9.0,,253.0,220.25,57.8125,0.036879481944826674,,,0.213134765625,0.212890625,0.0010633468627929688,,0.0,0.0
888,888029,3,103.520714,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,254.0,203.5,70.8125,0.037955368494180165,,,0.2113037109375,0.2110595703125,0.0010461807250976562,,0.0,0.0
888,888030,3,103.52071600000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,255.0,202.625,71.1875,0.03866589989022319,,,0.20947265625,0.2093505859375,0.0010309219360351562,,0.0,0.0
888,888031,3,103.520718,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,254.0,203.625,72.0,0.039053598420110344,,,0.2076416015625,0.20751953125,0.0010175704956054688,,0.0,0.0
888,888032,3,103.52072,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,255.0,205.125,69.0,0.03915764113935155,,,0.205810546875,0.2056884765625,0.0010051727294921875,,0.0,0.0
888,888033,3,103.520722,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,254.0,205.5,68.8125,0.03901381682537941,,,0.2041015625,0.203857421875,0.0009946823120117188,,0.0,0.0
888,888034,3,103.520724,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,254.0,206.125,68.0625,0.03865460425784553,,,0.2022705078125,0.2021484375,0.0009851455688476562,,0.0,0.0
888,888035,3,103.520726,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,255.0,205.5,69.375,0.03810933135041034,,,0.2005615234375,0.200439453125,0.0009760856628417969,,0.0,0.0
888,888036,3,103.520728,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,253.0,203.5,70.375,0.03740438357108866,,,0.198974609375,0.19873046875,0.00096893310546875,,0.0,0.0
888,888037,3,103.52073,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,251.0,202.75,69.625,0.03656343789123328,,,0.1973876953125,0.1971435546875,0.0009622573852539062,,0.0,0.0
888,888038,3,103.52073200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,781.0,791.0,10.0,,251.0,202.625,69.4375,0.035607705018065816,,,0.19580078125,0.1956787109375,0.0009570121765136719,,0.0,0.0
888,888039,3,103.520734,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,782.0,791.0,9.0,,253.0,217.75,57.125,0.034556167907085475,,,0.1943359375,0.1942138671875,0.0009522438049316406,,0.0,0.0
888,888040,3,103.520736,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,782.0,791.0,9.0,,255.0,216.875,58.5625,0.03342580863867772,,,0.1929931640625,0.1927490234375,0.0009479522705078125,,0.0,0.0
888,888041,3,103.52073800000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,782.0,791.0,9.0,,255.0,217.75,57.5,0.0322318188435975,,,0.191650390625,0.19140625,0.0009446144104003906,,0.0,0.0
888,888042,3,103.52074,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,782.0,791.0,9.0,,255.0,218.625,57.09375,0.030987791149902938,,,0.1903076171875,0.190185546875,0.0009417533874511719,,0.0,0.0
888,888043,3,103.520742,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,790.0,782.0,791.0,9.0,,255.0,218.75,58.0625,0.02970589076367803,,,0.189208984375,0.18896484375,0.0009393692016601562,,0.0,0.0
888,888044,3,103.52074400000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,,255.0,219.125,57.9375,0.031182352516602434,,,0.18798828125,0.1878662109375,0.0009374618530273438,,0.0,0.0
888,888045,3,103.520746,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,,253.0,221.25,55.65625,0.03232730833311403,,,0.18701171875,0.186767578125,0.0009355545043945312,,0.0,0.0
888,888046,3,103.520748,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,,252.0,222.25,54.90625,0.03317130087759702,,,0.18603515625,0.185791015625,0.000934600830078125,,0.0,0.0
888,888047,3,103.52075,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,,252.0,220.875,56.34375,0.03374274035721307,,,0.18505859375,0.1849365234375,0.0009336471557617188,,0.0,0.0
888,888048,3,103.520752,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,,254.0,222.75,58.03125,0.034068075929583934,,,0.1842041015625,0.1839599609375,0.0009326934814453125,,0.0,0.0
888,888049,3,103.520754,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5034574339058886,255.0,224.375,57.40625,0.034171949417366565,,,0.183349609375,0.1832275390625,0.0009322166442871094,,0.0,0.0
888,888050,3,103.520756,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5041008302500837,255.0,224.75,56.21875,0.03407733184479631,,,0.1826171875,0.182373046875,0.0009317398071289062,,0.0,0.0
888,888051,3,103.520758,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5045045954972346,255.0,222.75,54.8125,0.03380564386642383,,,0.181884765625,0.181640625,0.0009312629699707031,,0.0,0.0
888,888052,3,103.52076,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5046949386828401,255.0,222.375,54.28125,0.03337686150737997,,,0.18115234375,0.1810302734375,0.0009312629699707031,,0.0,0.0
888,888053,3,103.520762,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5046949386828401,255.0,224.0,54.375,0.03280960882592396,,,0.1805419921875,0.180419921875,0.0009312629699707031,,0.0,0.0
888,888054,3,103.520764,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5045249791095132,255.0,223.75,54.96875,0.032121239181482304,,,0.179931640625,0.1798095703125,0.0009312629699707031,,0.0,0.0
888,888055,3,103.52076600000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,783.0,791.0,782.0,791.0,9.0,0.5042031130613728,253.0,221.875,55.46875,0.034062696469013116,,,0.1793212890625,0.17919921875,0.0009312629699707031,,0.0,0.0
888,888056,3,103.520768,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,782.0,791.0,782.0,791.0,9.0,0.5037453706946009,254.0,223.75,54.125,0.03288487169871409,,,0.1788330078125,0.1787109375,0.0009312629699707031,,0.0,0.0
888,888057,3,103.52077,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,783.0,791.0,782.0,791.0,9.0,0.5031660198753182,254.0,223.0,55.0625,0.03438124044533643,,,0.1783447265625,0.17822265625,0.0009312629699707031,,0.0,0.0
888,888058,3,103.52077200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,783.0,791.0,782.0,792.0,10.0,0.5036395879988482,254.0,207.875,68.75,0.03553668805149199,,,0.1778564453125,0.177734375,0.0009312629699707031,,0.0,0.0
888,888059,3,103.520774,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,783.0,791.0,782.0,792.0,10.0,0.5039392842990982,254.0,207.875,68.4375,0.03637989485456193,,,0.177490234375,0.1773681640625,0.0009312629699707031,,0.0,0.0
888,888060,3,103.520776,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005476.jpg,trolley3,783.0,791.0,782.0,792.0,10.0,0.5040817003777641,254.0,208.125,68.1875,0.03693821603540241,,,0.177001953125,0.1768798828125,0.0009312629699707031,,0.0,0.0
